"station_id","obsTime","ELEV","RAIN","MIN_10","HOUR_3","HOUR_6","HOUR_12","HOUR_24","NOW"
"01A350","2022-09-12 00:00:00","0.000","-998.000","-998.000","-998.000","-998.000","4.000","4.000","4.000"
"01J100","2022-09-12 00:00:00","30.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"81C710","2022-09-12 00:00:00","478.000","0.500","0.000","2.000","21.000","109.000","167.000","167.000"
"C0X110","2022-09-12 00:00:00","20.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"81F840","2022-09-12 00:00:00","1855.000","0.000","0.000","1.000","5.000","29.000","38.000","38.000"
"88C690","2022-09-12 00:00:00","681.000","2.500","0.000","7.500","35.000","115.500","153.000","153.000"
"C0AD50","2022-09-12 00:00:00","84.000","0.500","0.000","0.500","6.500","53.500","60.000","60.000"
"81AH40","2022-09-12 00:00:00","47.000","2.000","0.000","2.000","5.500","29.000","43.500","43.500"
"C0O830","2022-09-12 00:00:00","127.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C1I310","2022-09-12 00:00:00","1033.000","0.000","0.000","0.500","1.000","1.000","1.000","1.000"
"C0S760","2022-09-12 00:00:00","1621.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"A0K420","2022-09-12 00:00:00","22.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C1E480","2022-09-12 00:00:00","576.000","0.000","0.000","0.500","25.500","36.000","37.500","37.500"
"C0F970","2022-09-12 00:00:00","145.000","0.000","0.000","0.000","3.500","4.000","4.000","4.000"
"C0M690","2022-09-12 00:00:00","33.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"A1AG80","2022-09-12 00:00:00","80.000","1.000","0.000","4.500","5.500","16.000","25.000","25.000"
"O1AH20","2022-09-12 00:00:00","71.000","0.000","0.000","11.000","15.000","37.000","54.000","54.000"
"CAD070","2022-09-12 00:00:00","241.000","0.000","0.000","0.000","13.000","101.500","109.000","109.000"
"81H980","2022-09-12 00:00:00","150.000","0.000","0.000","0.000","0.500","0.500","0.500","0.500"
"B2U990","2022-09-12 00:00:00","10.000","0.000","0.000","7.000","25.500","27.500","52.500","52.500"
"C1E691","2022-09-12 00:00:00","786.000","0.000","0.000","0.500","17.500","24.000","24.000","24.000"
"C0U900","2022-09-12 00:00:00","63.000","0.000","0.000","25.500","28.500","38.500","60.500","60.500"
"CAL060","2022-09-12 00:00:00","93.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0Z230","2022-09-12 00:00:00","31.000","0.000","0.000","2.500","3.000","3.000","7.000","7.000"
"C1T940","2022-09-12 00:00:00","539.000","-998.000","-998.000","-998.000","-998.000","0.000","0.500","0.500"
"V2C260","2022-09-12 00:00:00","103.000","1.500","1.500","1.500","17.500","35.000","39.500","39.500"
"A1A9U0","2022-09-12 00:00:00","28.000","0.500","0.000","0.500","3.500","38.000","50.000","50.000"
"CAC050","2022-09-12 00:00:00","23.000","0.000","0.000","0.000","0.500","1.000","1.000","1.000"
"72U480","2022-09-12 00:00:00","27.000","0.000","0.000","25.000","26.500","32.500","61.500","61.500"
"C1S870","2022-09-12 00:00:00","222.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0G770","2022-09-12 00:00:00","15.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"O1H540","2022-09-12 00:00:00","322.000","0.000","0.000","0.000","1.000","1.000","1.000","1.000"
"81U900","2022-09-12 00:00:00","12.000","0.000","0.000","7.500","11.000","16.500","28.500","28.500"
"C0V670","2022-09-12 00:00:00","20.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"81E870","2022-09-12 00:00:00","496.000","0.000","0.000","0.000","3.000","8.000","8.000","8.000"
"B2N890","2022-09-12 00:00:00","31.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"467420","2022-09-12 00:00:00","8.100","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0D560","2022-09-12 00:00:00","147.000","0.000","0.000","0.000","26.000","73.500","76.500","76.500"
"C0I380","2022-09-12 00:00:00","258.000","0.000","0.000","0.500","1.000","1.000","1.000","1.000"
"C0Z020","2022-09-12 00:00:00","211.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0Z190","2022-09-12 00:00:00","62.000","1.000","0.000","4.500","4.500","4.500","9.000","9.000"
"81U870","2022-09-12 00:00:00","322.000","12.000","0.000","27.500","46.500","72.500","96.000","96.000"
"C0D360","2022-09-12 00:00:00","523.000","0.000","0.000","0.500","7.000","57.500","73.000","73.000"
"C0C710","2022-09-12 00:00:00","143.000","0.000","0.000","0.000","13.500","73.500","89.000","89.000"
"01T730","2022-09-12 00:00:00","30.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0B040","2022-09-12 00:00:00","15.000","0.000","0.000","3.500","3.500","10.500","13.500","13.500"
"C0G840","2022-09-12 00:00:00","32.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0S890","2022-09-12 00:00:00","238.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0T820","2022-09-12 00:00:00","550.000","2.000","0.500","3.500","7.500","10.500","16.000","16.000"
"C0C650","2022-09-12 00:00:00","208.000","0.500","0.500","0.500","29.500","90.500","99.000","99.000"
"C1I101","2022-09-12 00:00:00","1810.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"01H590","2022-09-12 00:00:00","427.000","0.000","0.000","0.000","1.000","1.000","1.000","1.000"
"C0M520","2022-09-12 00:00:00","15.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C1S670","2022-09-12 00:00:00","1580.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"81AI30","2022-09-12 00:00:00","84.000","0.500","0.000","3.000","5.000","27.000","41.500","41.500"
"C0I540","2022-09-12 00:00:00","3344.000","1.000","0.500","1.500","11.500","27.000","35.500","35.500"
"01Q860","2022-09-12 00:00:00","320.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"01J930","2022-09-12 00:00:00","82.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"A1AD50","2022-09-12 00:00:00","121.000","0.500","0.000","2.000","4.000","15.000","22.000","22.000"
"01E120","2022-09-12 00:00:00","42.000","0.000","0.000","1.000","3.000","12.000","12.000","12.000"
"467350","2022-09-12 00:00:00","10.700","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0Z290","2022-09-12 00:00:00","946.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0G940","2022-09-12 00:00:00","21.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C1I250","2022-09-12 00:00:00","732.000","0.000","0.000","0.000","1.000","1.500","2.000","2.000"
"01A190","2022-09-12 00:00:00","360.000","0.000","0.000","33.000","46.000","87.000","124.000","124.000"
"G2AI50","2022-09-12 00:00:00","9.000","-998.000","-998.000","-998.000","-998.000","11.000","11.000","11.000"
"C0V680","2022-09-12 00:00:00","40.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"O1V820","2022-09-12 00:00:00","97.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0R760","2022-09-12 00:00:00","336.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0F9U0","2022-09-12 00:00:00","74.000","0.000","0.000","0.000","0.500","0.500","0.500","0.500"
"C1V390","2022-09-12 00:00:00","60.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"A1AD60","2022-09-12 00:00:00","317.000","2.500","0.000","6.000","15.000","36.000","53.500","53.500"
"01U080","2022-09-12 00:00:00","1050.000","5.000","0.000","14.000","30.000","59.000","89.000","89.000"
"72Q010","2022-09-12 00:00:00","45.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"A1A9V0","2022-09-12 00:00:00","37.000","0.500","0.000","0.500","2.500","16.500","18.500","18.500"
"C0FA20","2022-09-12 00:00:00","26.000","0.000","0.000","0.000","4.000","6.500","6.500","6.500"
"C0A950","2022-09-12 00:00:00","60.000","0.000","0.000","6.000","6.000","10.500","16.000","16.000"
"C1E701","2022-09-12 00:00:00","737.000","0.000","0.000","0.000","22.000","32.000","32.000","32.000"
"O1V810","2022-09-12 00:00:00","65.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"CAA050","2022-09-12 00:00:00","51.000","1.500","0.000","1.500","3.000","30.500","39.500","39.500"
"C1I550","2022-09-12 00:00:00","373.000","0.000","0.000","0.000","2.000","2.000","2.000","2.000"
"81T910","2022-09-12 00:00:00","173.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"88O950","2022-09-12 00:00:00","274.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"E2HA20","2022-09-12 00:00:00","2188.000","1.500","0.500","4.000","13.500","36.000","44.000","44.000"
"CAB050","2022-09-12 00:00:00","79.000","0.000","0.000","0.500","0.500","8.500","11.000","11.000"
"C0A660","2022-09-12 00:00:00","97.000","0.500","0.000","1.000","1.000","16.000","20.000","20.000"
"C0T9H0","2022-09-12 00:00:00","725.000","0.500","0.000","0.500","0.500","0.500","1.000","1.000"
"C0E920","2022-09-12 00:00:00","20.000","0.000","0.000","0.000","5.000","10.000","10.000","10.000"
"C0FA10","2022-09-12 00:00:00","22.000","0.000","0.000","0.000","6.500","11.000","11.000","11.000"
"C1V200","2022-09-12 00:00:00","870.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C1V780","2022-09-12 00:00:00","1050.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0T9I0","2022-09-12 00:00:00","152.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0V760","2022-09-12 00:00:00","30.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"O1D590","2022-09-12 00:00:00","97.000","0.000","0.000","0.000","4.000","14.000","15.000","15.000"
"C1A750","2022-09-12 00:00:00","92.000","5.500","1.000","8.000","14.000","33.500","54.000","54.000"
"C0R570","2022-09-12 00:00:00","37.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"CAN110","2022-09-12 00:00:00","5.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0B050","2022-09-12 00:00:00","5.000","1.000","0.000","2.000","2.000","10.000","12.000","12.000"
"81H930","2022-09-12 00:00:00","284.000","0.000","0.000","0.500","0.500","0.500","0.500","0.500"
"A2K630","2022-09-12 00:00:00","45.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"CAE070","2022-09-12 00:00:00","77.000","0.000","0.000","0.500","15.000","15.500","15.500","15.500"
"81F860","2022-09-12 00:00:00","1687.000","0.000","0.000","1.500","7.000","25.000","35.000","35.000"
"CAP010","2022-09-12 00:00:00","31.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"81T820","2022-09-12 00:00:00","391.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C1E681","2022-09-12 00:00:00","977.000","0.000","0.000","0.000","9.500","14.500","15.000","15.000"
"88F920","2022-09-12 00:00:00","655.000","0.000","0.000","0.000","3.000","8.000","8.000","8.000"
"CAH030","2022-09-12 00:00:00","300.000","0.000","0.000","0.000","1.000","1.000","1.000","1.000"
"C0G910","2022-09-12 00:00:00","42.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0I480","2022-09-12 00:00:00","2165.000","0.000","0.000","0.500","3.500","21.500","26.500","26.500"
"C0R710","2022-09-12 00:00:00","117.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"A1AG40","2022-09-12 00:00:00","315.000","0.000","0.000","1.500","3.000","11.500","27.500","27.500"
"81H950","2022-09-12 00:00:00","254.000","0.000","0.000","0.500","0.500","0.500","0.500","0.500"
"C0A860","2022-09-12 00:00:00","362.000","4.000","0.000","6.000","8.500","15.000","18.500","18.500"
"C1T970","2022-09-12 00:00:00","183.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"81S880","2022-09-12 00:00:00","65.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0S970","2022-09-12 00:00:00","19.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"CAF050","2022-09-12 00:00:00","85.000","0.000","0.000","0.000","0.500","0.500","0.500","0.500"
"CAD100","2022-09-12 00:00:00","17.000","0.000","0.000","0.000","1.500","1.500","1.500","1.500"
"C0H990","2022-09-12 00:00:00","3076.000","0.500","0.000","1.000","8.000","27.000","33.500","33.500"
"01T670","2022-09-12 00:00:00","1100.000","-998.000","-998.000","-998.000","-998.000","1.000","2.000","2.000"
"81AI20","2022-09-12 00:00:00","249.000","0.500","0.000","2.000","12.000","49.000","88.000","88.000"
"81E710","2022-09-12 00:00:00","207.000","0.000","0.000","0.000","26.500","39.500","39.500","39.500"
"A2K570","2022-09-12 00:00:00","90.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0W150","2022-09-12 00:00:00","42.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"A1AD40","2022-09-12 00:00:00","814.000","1.500","0.000","3.000","3.500","12.500","23.000","23.000"
"C0M860","2022-09-12 00:00:00","578.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"CAF070","2022-09-12 00:00:00","181.000","0.000","0.000","0.500","8.500","9.000","9.000","9.000"
"C0V800","2022-09-12 00:00:00","256.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"O1S120","2022-09-12 00:00:00","195.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"CAC060","2022-09-12 00:00:00","21.000","0.000","0.000","0.000","1.000","2.000","2.500","2.500"
"C0S830","2022-09-12 00:00:00","288.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"A1A9X0","2022-09-12 00:00:00","20.000","0.000","0.000","0.500","0.500","10.000","15.500","15.500"
"C0S920","2022-09-12 00:00:00","133.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"01E330","2022-09-12 00:00:00","190.000","0.000","0.000","0.000","15.000","23.000","23.000","23.000"
"467080","2022-09-12 00:00:00","7.400","0.000","0.000","19.500","20.000","28.000","54.500","54.500"
"C0K250","2022-09-12 00:00:00","12.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"81C700","2022-09-12 00:00:00","267.000","0.000","0.000","0.000","1.500","35.500","48.000","48.000"
"81D690","2022-09-12 00:00:00","1244.000","2.000","0.000","11.000","53.500","116.000","131.000","131.000"
"C0AJ20","2022-09-12 00:00:00","50.000","0.500","0.000","2.000","2.000","7.500","7.500","7.500"
"C1M620","2022-09-12 00:00:00","1252.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0M410","2022-09-12 00:00:00","245.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C1I230","2022-09-12 00:00:00","837.000","0.000","0.000","0.000","1.500","2.500","2.500","2.500"
"A1AC60","2022-09-12 00:00:00","44.000","1.500","0.000","2.500","5.000","16.000","25.500","25.500"
"21D160","2022-09-12 00:00:00","1620.000","2.000","0.000","7.500","31.000","66.000","78.500","78.500"
"CAF030","2022-09-12 00:00:00","195.000","0.000","0.000","0.000","4.500","4.500","4.500","4.500"
"01S440","2022-09-12 00:00:00","465.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"467110","2022-09-12 00:00:00","48.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"12Q970","2022-09-12 00:00:00","16.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"A0W030","2022-09-12 00:00:00","6.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0Z150","2022-09-12 00:00:00","27.000","0.500","0.000","2.000","2.000","2.000","4.500","4.500"
"C0S840","2022-09-12 00:00:00","22.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0H9A0","2022-09-12 00:00:00","1595.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C1H000","2022-09-12 00:00:00","2454.000","0.000","0.000","0.000","3.000","21.500","27.000","27.000"
"A1A9Y0","2022-09-12 00:00:00","28.000","0.500","0.000","1.000","3.500","18.000","27.000","27.000"
"C0Z300","2022-09-12 00:00:00","182.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
