station_id,station_name,county,town,lat,lon
CAC010,國一S072K,桃園市,楊梅區,24.89583,121.1342
C2K620,馬光農場,雲林縣,虎尾鎮,23.721453,120.378864
C2FB50,出雲,臺中市,和平區,24.206469,120.902794
C2FB60,頭櫃山,臺中市,新社區,24.129842,120.858925
C2H9D0,三隻寮,南投縣,國姓鄉,24.093078,120.861578
C2H9E0,國姓南港,南投縣,國姓鄉,23.911108,120.846556
C2H9F0,柑林,南投縣,國姓鄉,24.018658,120.847072
C2H9G0,百勝,南投縣,國姓鄉,24.051142,120.909361
C2M930,石卓,嘉義縣,竹崎鄉,23.478744,120.702264
C2M940,日野賀,嘉義縣,阿里山鄉,23.434056,120.727169
C2M950,太和,嘉義縣,梅山鄉,23.538372,120.702961
C2K630,荷苞,雲林縣,古坑鄉,23.657717,120.595144
C2H9H0,苗改南投蜂場,南投縣,名間鄉,23.852589,120.693481
C2G9A0,畜試所彰化,彰化縣,北斗鎮,23.86045,120.557964
C2E970,八甲,苗栗縣,苗栗市,24.535811,120.795983
C2H9J0,中台,南投縣,埔里鎮,23.9996,120.938739
C2H9L0,馬烈霸,南投縣,仁愛鄉,24.1512,121.201772
C2H9M0,發祥,南投縣,仁愛鄉,24.154094,121.164517
C2H9N0,仁愛東眼,南投縣,仁愛鄉,24.026875,121.1205
C2H9P0,伊拿谷,南投縣,仁愛鄉,23.963211,121.088264
C2H9Q0,北東眼山,南投縣,仁愛鄉,24.120939,121.189303
C2H9R0,卓社,南投縣,仁愛鄉,23.887894,121.000086
C2H9S0,龍南,南投縣,國姓鄉,23.953536,120.833183
C2R970,屏科大,屏東縣,內埔鄉,22.648275,120.619247
C2H9T0,名間竹圍,南投縣,名間鄉,23.859914,120.637572
C2H9U0,鳳鵬,南投縣,鹿谷鄉,23.763919,120.788061
C2M960,外寮,嘉義縣,梅山鄉,23.562643,120.665688
C2M970,碧湖,嘉義縣,梅山鄉,23.568632,120.624165
C2R170,屏東,屏東縣,屏東市,22.660269,120.494027
C2V310,美濃,高雄市,美濃區,22.898792,120.51907
C0V910,大樹,高雄市,大樹區,22.684645,120.432803
C0AK10,太平里,新北市,林口區,25.134937,121.364899
C0SB10,美和,臺東縣,太麻里鄉,22.682078,121.060236
C0SB20,富岡,臺東縣,臺東市,22.792467,121.192669
C0SB30,新蘭,臺東縣,東河鄉,22.869214,121.223228
C0SB40,興隆,臺東縣,東河鄉,22.913661,121.257469
C0SB50,叭嗡嗡,臺東縣,成功鎮,23.047062,121.343223
C0SB60,白守蓮,臺東縣,成功鎮,23.126769,121.401914
C0SB70,小港漁港,臺東縣,成功鎮,23.158558,121.400431
C0SB80,長濱漁港,臺東縣,長濱鄉,23.313644,121.459994
C0TA10,花蓮漁港,花蓮縣,花蓮市,23.995322,121.638331
C0TA20,加灣,花蓮縣,秀林鄉,24.082025,121.608944
C0FB70,大甲溪埔,臺中市,大甲區,24.370625,120.620067
C0G9B0,和美,彰化縣,和美鎮,24.105169,120.492131
C0R950,萬隆國小,屏東縣,新埤鄉,22.507667,120.587817
C0E570,白沙屯,苗栗縣,通霄鎮,24.549447,120.696803
C0R960,內埔,屏東縣,內埔鄉,22.608483,120.570714
C0TA30,鹽寮,花蓮縣,壽豐鄉,23.845606,121.592664
C0AK30,硬漢嶺,新北市,八里區,25.136097,121.426372
C0FA60,鞍馬山工作站,臺中市,和平區,24.267064,121.000793
C0FA70,大雪山埡口,臺中市,和平區,24.26867,121.03062
C0FA80,小雪山天池,臺中市,和平區,24.28025,121.02627
C0FA90,小雪山林道,臺中市,和平區,24.29515,121.03651
C0FB00,大雪山,臺中市,和平區,24.254668,121.007374
C0FB10,出雲山苗圃,臺中市,和平區,24.23105,120.90475
C0FB20,雪山橋,臺中市,和平區,24.23192,120.9786
C0FB30,八仙山苗圃,臺中市,和平區,24.192719,121.001366
C0FB40,中橫21.6k,臺中市,和平區,24.2499,121.1455
C0E940,雪見,苗栗縣,泰安鄉,24.42595,121.01347
C0E950,松安,苗栗縣,泰安鄉,24.39792,120.98599
C0E960,觀霧分站,苗栗縣,泰安鄉,24.505781,121.113921
C0D750,樂山林道6k,新竹縣,五峰鄉,24.49999,121.08773
C0D760,大坪苗圃,新竹縣,五峰鄉,24.5362,121.1108
C0C790,東眼山,桃園市,復興區,24.8284,121.40888
C0C800,四稜,桃園市,復興區,24.64733,121.4293
C0UB60,明池,宜蘭縣,大同鄉,24.650688,121.475277
C0UB70,太平山中間站,宜蘭縣,大同鄉,24.542003,121.513453
C0UB80,翠峰林道6K,宜蘭縣,大同鄉,24.49773,121.568625
C0UB90,太平山莊,宜蘭縣,大同鄉,24.494171,121.536209
C0TA40,秀林,花蓮縣,秀林鄉,24.302863,121.731144
C0TA50,和仁,花蓮縣,秀林鄉,24.241394,121.712472
C0TA80,立霧山,花蓮縣,秀林鄉,24.183258,121.641899
C2M980,安和,嘉義縣,新港鄉,23.51377,120.31593
C2N170,茅港尾,臺南市,下營區,23.2061,120.2624
C2R980,竹田國中,屏東縣,竹田鄉,22.61532,120.52412
C2R990,泰武,屏東縣,泰武鄉,22.60686,120.69765
C2TA60,六十石,花蓮縣,富里鄉,23.22477,121.31861
C2TA70,赤科坪,花蓮縣,玉里鎮,23.39885,121.39168
C2UC10,出水溪,宜蘭縣,大同鄉,24.615822,121.652253
C2UC20,長嶺,宜蘭縣,員山鄉,24.70894,121.61162
C2E980,和興,苗栗縣,獅潭鄉,24.505319,120.923016
C2E990,新坪頂,苗栗縣,卓蘭鎮,24.30201,120.8574
C2H9Y0,松茗,南投縣,名間鄉,23.8167,120.650765
C2RA10,大新,屏東縣,內埔鄉,22.67558,120.57788
C2TA90,加納納,花蓮縣,瑞穗鄉,23.466421,121.359867
C2TB30,吉安,花蓮縣,吉安鄉,23.94538,121.54803
C2K290,崙內,雲林縣,土庫鎮,23.69525,120.35601
C2K300,鹿南,雲林縣,元長鄉,23.63855,120.3636
C2K250,崙背,雲林縣,崙背鄉,23.75553,120.31893
C2X060,下營,臺南市,下營區,23.226806,120.256291
81U950,茂安部落,宜蘭縣,大同鄉,24.533056,121.450556
81T1D0,鹽寮海岸,花蓮縣,壽豐鄉,23.892778,121.603889
C0TB40,崇德,花蓮縣,秀林鄉,24.166144,121.657414
C0SD20,富山,臺東縣,卑南鄉,22.822383,121.190825
C0SD30,東清國小,臺東縣,蘭嶼鄉,22.057128,121.564922
C0SD40,牛頭山,臺東縣,綠島鄉,22.676661,121.506944
C2M530,奮起湖,嘉義縣,竹崎鄉,23.493903,120.699253
C2M810,里佳,嘉義縣,阿里山鄉,23.389125,120.716647
C2C590,觀音,桃園市,觀音區,25.027072,121.153317
C2E430,南庄,苗栗縣,南庄鄉,24.601775,121.000214
C2H9W0,大坪頂農水,南投縣,埔里鎮,24.043122,120.932781
C2M920,朴子農改,嘉義縣,朴子市,23.469889,120.259383
C2F990,摩天嶺,臺中市,和平區,24.322458,120.936819
C2K610,草嶺石壁,雲林縣,古坑鄉,23.602469,120.707731
C2G980,田頭村,彰化縣,埤頭鄉,23.8263,120.444175
C2H9K0,屯原,南投縣,仁愛鄉,24.067969,121.209389
C2D730,寶山農場,新竹縣,寶山鄉,24.732444,120.976153
C2D720,關西工作站,新竹縣,關西鎮,24.757275,121.184792
C2M910,嘉義大學,嘉義市,東區,23.471325,120.485903
81S570,月眉國小,臺東縣,關山鎮,23.010004,121.148008
81V960,茂林國小,高雄市,茂林區,22.886245,120.664037
81V950,桃源區公所,高雄市,桃源區,23.159204,120.764326
81M820,澐水溫泉,嘉義縣,中埔鄉,23.374926,120.562406
81HB40,東埔吊橋,南投縣,信義鄉,23.561737,120.922408
81M810,瑞里國小,嘉義縣,梅山鄉,23.539612,120.66493
81M800,來吉國小,嘉義縣,阿里山鄉,23.53,120.74
467290,古坑,雲林縣,古坑鄉,23.633639,120.55188
CAUB50,國五S047K,宜蘭縣,羅東鎮,24.675456,121.79458
CAUB40,國五S041K,宜蘭縣,壯圍鄉,24.734764,121.78192
CAUB30,國五S031K,宜蘭縣,礁溪鄉,24.819144,121.78237
CAAD90,國五N013K,新北市,坪林區,24.947603,121.7055
CAAD80,國五N008K,新北市,石碇區,24.982411,121.66808
CAAD70,國五S006K,新北市,石碇區,24.989964,121.65697
CAAD60,國五S005K,新北市,石碇區,24.996414,121.65193
CAC770,國三N072K,桃園市,龍潭區,24.836391,121.19937
C2A650,火燒寮,新北市,平溪區,25.002719,121.74289
C2A660,瑞芳,新北市,瑞芳區,25.113169,121.80114
C2M620,瑞里,嘉義縣,梅山鄉,23.545133,120.67519
C2A560,福山,新北市,烏來區,24.776203,121.50281
C2A540,四堵,新北市,坪林區,24.8926,121.74573
C2A880,福隆,新北市,貢寮區,25.017842,121.94208
CAD020,國一N077K,新竹縣,湖口鄉,24.885,121.0889
CAD030,國一S082K,新竹縣,湖口鄉,24.87667,121.0467
CAD040,國一S088K,新竹縣,竹北市,24.84444,121.0214
CAD050,國一N094K,新竹市,東區,24.79778,121.0089
CAD060,國一S098K,新竹縣,寶山鄉,24.76056,120.9911
F1V850,六龜,高雄市,六龜區,23.0805,120.692997
F1V860,甲仙,高雄市,甲仙區,23.087497,120.575997
F1M710,二萬坪,嘉義縣,阿里山鄉,23.509597,120.79
CAL020,國一S262K,嘉義縣,民雄鄉,23.512333,120.403038
CAL030,國一N268K,嘉義縣,水上鄉,23.460833,120.375833
CAL040,國一N273K,嘉義縣,水上鄉,23.416666,120.355
CAN010,國一N288K,臺南市,新營區,23.30609,120.290033
CAN020,國一S306K,臺南市,麻豆區,23.152831,120.230558
CAN040,國一N323K,臺南市,永康區,23.011789,120.249453
CAP010,國一S342K,高雄市,路竹區,22.845555,120.295
CAP020,國一S346K,高雄市,岡山區,22.812222,120.314166
CAP030,國一N351K,高雄市,橋頭區,22.765833,120.328888
CAP040,國一N361K,高雄市,仁武區,22.680555,120.328611
CAL050,國三N279K,嘉義縣,大林鎮,23.596111,120.523333
CAL070,國三N295K,嘉義市,東區,23.468598,120.499369
CAL080,國三N303K,嘉義縣,中埔鄉,23.411969,120.452447
CAN060,國三S311K,臺南市,白河區,23.346388,120.438888
CAN070,國三S329K,臺南市,官田區,23.212777,120.355833
CAN080,國三N336K,臺南市,官田區,23.154722,120.345
CAN090,國三S342K,臺南市,善化區,23.106694,120.327528
CAN100,國三S366K,臺南市,關廟區,22.9077,120.3513
CAP060,國三S385K,高雄市,大樹區,22.767777,120.444444
CAQ020,國三S415K,屏東縣,竹田鄉,22.568,120.528
CAQ010,國三N425K,屏東縣,南州鄉,22.480277,120.531666
CAH030,茶改場竹圍站,南投縣,名間鄉,23.86008,120.6375
C1A750,石碇服務區,新北市,石碇區,25.00865,121.638017
C1A760,坪林交控,新北市,坪林區,24.942842,121.638556
C1E900,國一N128K,苗栗縣,頭屋鄉,24.560997,120.836
C1G9D0,國一S218K,彰化縣,埤頭鄉,23.890642,120.485117
C1H840,國三N238K,南投縣,名間鄉,23.841008,120.699575
C1O940,東山服務區,臺南市,東山區,23.286017,120.390378
CAC050,西濱S023K,桃園市,蘆竹區,25.11649,121.27551
CAD100,西濱N066K,新竹縣,新豐鄉,24.8956,120.9649
CAD110,西濱S082K,新竹市,香山區,24.751724,120.905028
CAE100,西濱N107K,苗栗縣,後龍鎮,24.5958,120.7394
CAE110,西濱S129K,苗栗縣,苑裡鎮,24.4472,120.6428
CAF100,西濱N151K,臺中市,清水區,24.275964,120.547681
CAG070,西濱S173K,彰化縣,鹿港鎮,24.1081,120.434576
CAG080,西濱S189K,彰化縣,芳苑鄉,23.987857,120.369607
CAG090,西濱N210K,彰化縣,大城鄉,23.843536,120.293236
CAJ030,西濱N222K,雲林縣,麥寮鄉,23.737734,120.256132
CAJ040,西濱S241K,雲林縣,口湖鄉,23.623426,120.172646
CAL090,西濱S257K,嘉義縣,東石鄉,23.502278,120.171861
CAL100,西濱S267K,嘉義縣,東石鄉,23.41613,120.162872
CAN110,西濱S280K,臺南市,北門區,23.3052,120.14891
CAN120,西濱N304K,臺南市,七股區,23.103439,120.086694
C0A770,科教館,臺北市,士林區,25.096356,121.516506
CAN130,水試所海水繁,臺南市,七股區,23.120802,120.079676
CAL110,布袋國中,嘉義縣,布袋鎮,23.35893,120.18026
CAG100,王功漁港,彰化縣,芳苑鄉,23.96824,120.32586
CAJ050,海口故事園區,雲林縣,口湖鄉,23.57543,120.14121
CAN140,六官養殖協會,臺南市,六甲區,23.22881,120.29962
CAQ030,崎峰國小,屏東縣,林邊鄉,22.42565,120.49521
C0G920,永靖,彰化縣,永靖鄉,23.924703,120.547533
C0UB00,淡大蘭陽校園,宜蘭縣,礁溪鄉,24.823239,121.730383
CAW010,東引,連江縣,東引鄉,26.358836,120.483631
C0UA80,大溪漁港,宜蘭縣,頭城鎮,24.941803,121.902956
C0UA90,石城,宜蘭縣,頭城鎮,24.980444,121.951214
C0AJ90,澳底,新北市,貢寮區,25.055192,121.925264
C0B040,大武崙,基隆市,安樂區,25.166678,121.706994
C0AJ20,野柳,新北市,萬里區,25.207031,121.690022
C0AJ30,淡水觀海,新北市,淡水區,25.184592,121.408617
C0C720,竹圍,桃園市,大園區,25.112694,121.239825
C0C730,中大臨海站,桃園市,新屋區,24.966128,121.008583
C0AJ40,石門,新北市,石門區,25.273672,121.6012
C0C740,觀音工業區,桃園市,觀音區,25.064767,121.114858
C0D670,海天一線,新竹市,北區,24.831989,120.914439
C0D680,香山濕地,新竹市,香山區,24.783583,120.914989
C0AJ50,水湳洞,新北市,瑞芳區,25.123697,121.862239
C0B050,八斗子,基隆市,中正區,25.144756,121.791672
C0D690,外湖,新竹縣,新豐鄉,24.917736,120.968711
C0E910,海埔,苗栗縣,後龍鎮,24.648769,120.772436
C0E920,通霄漁港,苗栗縣,通霄鎮,24.498589,120.673878
C0FA10,松柏,臺中市,大甲區,24.429117,120.617483
C0FA20,溫寮,臺中市,大安區,24.372178,120.583125
C0E930,龍鳳,苗栗縣,竹南鎮,24.700036,120.859128
C1U930,粉鳥林,宜蘭縣,蘇澳鎮,24.497089,121.842481
81D760,錦山國小,新竹縣,關西鎮,24.769203,121.225244
CAP070,高雄燈塔,高雄市,旗津區,22.614594,120.264679
C0FA30,梧棲,臺中市,梧棲區,24.256003,120.523381
C0R860,鼻頭,屏東縣,滿州鄉,22.1043,120.897883
C0R870,興海,屏東縣,滿州鄉,21.975177,120.843919
C0R880,後壁湖,屏東縣,恆春鎮,21.945666,120.745705
C0R890,山海,屏東縣,恆春鎮,21.987777,120.709119
C0R900,竹坑,屏東縣,車城鄉,22.13845,120.70215
C0R940,加祿堂,屏東縣,枋山鄉,22.336306,120.621722
C0N010,鯤鯓國小,臺南市,將軍區,23.187875,120.0889
C0R910,下寮,屏東縣,枋寮鄉,22.392861,120.55478
C0R920,塭仔,屏東縣,佳冬鄉,22.416933,120.519661
C0V900,汕尾,高雄市,林園區,22.478205,120.415136
C0V840,鳳鼻頭,高雄市,小港區,22.508275,120.359141
C0V850,蚵仔寮,高雄市,梓官區,22.725647,120.252675
C0V860,南寮,高雄市,彌陀區,22.761616,120.233925
C0V870,文安,高雄市,彌陀區,22.802525,120.216369
C0V880,興達,高雄市,茄萣區,22.877755,120.212747
C0N020,城西,臺南市,安南區,23.056805,120.095569
C0N030,四草,臺南市,安南區,23.023541,120.111633
C0N040,蘆竹溝,臺南市,北門區,23.234405,120.096125
C0V890,前鎮,高雄市,前鎮區,22.572152,120.311191
C0R850,林邊,屏東縣,林邊鄉,22.463447,120.533892
C0AJ60,六塊厝,新北市,淡水區,25.240002,121.448102
C0AJ70,田寮,新北市,三芝區,25.2698,121.488597
C0UB20,壯圍,宜蘭縣,壯圍鄉,24.735922,121.81625
C0U880,北關,宜蘭縣,頭城鎮,24.907222,121.873428
C0G950,防潮門,彰化縣,伸港鄉,24.183494,120.48713
C0FA40,臺中電廠,臺中市,龍井區,24.214641,120.490744
C0G960,福寶,彰化縣,福興鄉,24.044302,120.381361
C0G970,三豐,彰化縣,大城鄉,23.881975,120.289544
C0K600,箔子寮,雲林縣,口湖鄉,23.619744,120.140036
C0M880,好美里,嘉義縣,布袋鎮,23.336427,120.138033
C0AJ80,板橋,新北市,板橋區,25.0111,121.448716
C0B060,暖暖,基隆市,暖暖區,25.095742,121.7403
C0FA50,霧峰,臺中市,霧峰區,24.041897,120.699472
C0R930,萬丹,屏東縣,萬丹鄉,22.588475,120.485081
C0UB10,蘇澳,宜蘭縣,蘇澳鎮,24.596944,121.857089
C0D700,關西,新竹縣,關西鎮,24.797653,121.173239
81AJ30,華梵大學,新北市,石碇區,24.982222,121.690278
81AJ20,東山,新北市,汐止區,25.054444,121.696389
81T990,高山部落,花蓮縣,豐濱鄉,23.691944,121.549444
81T770,大豐,花蓮縣,光復鄉,23.607222,121.376111
81T760,富南部落,花蓮縣,富里鄉,23.133056,121.246667
C2W230,畜試所澎湖,澎湖縣,西嶼鄉,23.628342,119.513206
C0W180,七美,澎湖縣,七美鄉,23.219333,119.444892
C0W190,望安,澎湖縣,望安鄉,23.380564,119.494075
C0W200,湖西,澎湖縣,湖西鄉,23.596314,119.67275
C0W220,北竿,連江縣,北竿鄉,26.220358,119.974881
C2A920,富貴角,新北市,石門區,25.263783,121.56525
C2F860,梨山,臺中市,和平區,24.247522,121.24366
C2F000,大肚,臺中市,大肚區,24.15295,120.57211
81T1B0,和仁車站,花蓮縣,秀林鄉,24.236166,121.708898
81T1A0,崇德國小,花蓮縣,秀林鄉,24.161555,121.653037
467280,後龍,苗栗縣,造橋鄉,24.648563,120.831834
CAV280,國三S378K,高雄市,田寮區,22.825958,120.41551
CAN150,國一N315K,臺南市,新市區,23.0835,120.25189
CAV270,國一S336K,高雄市,路竹區,22.894167,120.27117
CAM900,國三S290K,嘉義縣,竹崎鄉,23.504106,120.49074
CAD710,國三N077K,新竹縣,關西鎮,24.797294,121.19003
CAC760,國一高架N063,桃園市,平鎮區,24.950281,121.19631
CAA990,國一N039K,新北市,泰山區,25.064433,121.38197
CAF980,國三N183K,臺中市,龍井區,24.193628,120.57031
CAF960,國三S175K,臺中市,沙鹿區,24.251494,120.58968
CAF950,國一N158K,臺中市,后里區,24.332372,120.71714
CAE560,國一S144K,苗栗縣,銅鑼鄉,24.437042,120.77821
C2N160,西拉雅風管處,臺南市,官田區,23.189481,120.335297
81V940,寶山部落,高雄市,桃源區,23.036563,120.708987
81S560,三和國小,臺東縣,太麻里鄉,22.67206,121.037516
81M790,麻竹湖步道,嘉義縣,番路鄉,23.403864,120.649071
81V930,竹林,高雄市,六龜區,23.107777,120.738611
81V920,新庄,高雄市,杉林區,22.982777,120.57
81S540,拉里吧,臺東縣,達仁鄉,22.479722,120.9125
81M780,文峰遊客中心,嘉義縣,竹崎鄉,23.5175,120.593333
81HB30,和雅茶園,南投縣,鹿谷鄉,23.702777,120.762222
81HB20,廬山國小,南投縣,仁愛鄉,24.035,121.186111
81F970,松茂部落,臺中市,和平區,24.2775,121.263333
81F960,梨山部落,臺中市,和平區,24.257222,121.259166
81D770,秀巒國小,新竹縣,尖石鄉,24.618333,121.285833
C1I230,九份二山,南投縣,國姓鄉,23.962025,120.845272
466940,基隆,基隆市,仁愛區,25.133314,121.740475
466900,淡水,新北市,淡水區,25.164889,121.448906
466881,新北,新北市,新店區,24.959207,121.525196
466930,陽明山,臺北市,北投區,25.162078,121.544547
466910,鞍部,臺北市,北投區,25.182586,121.529731
467571,新竹,新竹縣,竹北市,24.827853,121.014219
467490,臺中,臺中市,北區,24.145736,120.684075
467350,澎湖,澎湖縣,馬公市,23.565503,119.563094
467650,日月潭,南投縣,魚池鄉,23.881325,120.90805
467530,阿里山,嘉義縣,阿里山鄉,23.508208,120.813242
467550,玉山,南投縣,信義鄉,23.48718,120.95943
467480,嘉義,嘉義市,西區,23.495925,120.432906
467410,臺南,臺南市,中西區,22.99328,120.20492
467441,高雄,高雄市,楠梓區,22.730432,120.312516
467590,恆春,屏東縣,恆春鎮,22.003897,120.746339
467080,宜蘭,宜蘭縣,宜蘭市,24.763975,121.756528
466990,花蓮,花蓮縣,花蓮市,23.975128,121.613275
467610,成功,臺東縣,成功鎮,23.097486,121.373428
467660,臺東,臺東縣,臺東市,22.752211,121.154586
467540,大武,臺東縣,大武鄉,22.35572,120.90374
467620,蘭嶼,臺東縣,蘭嶼鄉,22.0369,121.55843
466950,彭佳嶼,基隆市,中正區,25.627975,122.079744
467300,東吉島,澎湖縣,望安鄉,23.25727,119.66762
467420,永康,臺南市,永康區,23.038386,120.2367
CAC040,拉拉山,桃園市,復興區,24.699317,121.427133
A0F010,武陵,臺中市,和平區,24.352825,121.308286
466920,臺北,臺北市,中正區,25.037658,121.514853
A0G720,彰師大,彰化縣,彰化市,24.081389,120.556667
A0Z080,合歡山,花蓮縣,秀林鄉,24.143186,121.284231
467990,馬祖,連江縣,南竿鄉,26.169467,119.923158
A0K420,麥寮,雲林縣,麥寮鄉,23.798783,120.217717
467050,新屋,桃園市,新屋區,25.006725,121.047492
A2K570,古坑(花),雲林縣,古坑鄉,23.63353,120.55239
467270,田中,彰化縣,田中鎮,23.873803,120.581286
C1AC50,關渡,臺北市,北投區,25.133486,121.469331
C0ACA0,新莊,新北市,新莊區,25.051478,121.446756
C0AG80,中和,新北市,中和區,24.991622,121.491792
C0A640,石碇,新北市,石碇區,24.993969,121.662917
C0AC80,文山,臺北市,文山區,25.00235,121.575728
C0A520,山佳,新北市,樹林區,24.974944,121.402008
C0A570,桶後,新北市,烏來區,24.848222,121.597992
C0AH50,林口,新北市,林口區,25.072181,121.380839
C0C480,桃園,桃園市,桃園區,24.992425,121.323172
C1C510,水尾,桃園市,楊梅區,24.940081,121.087161
C0C490,八德,桃園市,八德區,24.928708,121.283289
C1D400,鳥嘴山,新竹縣,尖石鄉,24.719092,121.283872
C0D430,峨眉,新竹縣,峨眉鄉,24.6905,121.017189
C1D410,白蘭,新竹縣,五峰鄉,24.579364,121.079947
C1D420,太閣南,新竹縣,五峰鄉,24.632808,121.160575
C1E480,鳳美,苗栗縣,南庄鄉,24.554803,121.034747
C2E520,大湖,苗栗縣,大湖鄉,24.414939,120.870872
C2E540,龍溪,苗栗縣,後龍鎮,24.606489,120.783933
C0E550,明德,苗栗縣,頭屋鄉,24.583486,120.885411
C0E590,通霄,苗栗縣,通霄鎮,24.471892,120.704622
C1E601,南勢,苗栗縣,後龍鎮,24.572486,120.734842
C0D480,打鐵坑,新竹縣,新埔鎮,24.849664,121.150789
C0D360,梅花,新竹縣,尖石鄉,24.678347,121.208558
C0E610,馬都安,苗栗縣,泰安鄉,24.451272,120.930192
C1F941,雪嶺,臺中市,和平區,24.280586,121.026642
C1E451,象鼻,苗栗縣,泰安鄉,24.368617,120.940228
C1E511,新開,苗栗縣,大湖鄉,24.347703,120.827019
C1E461,松安,苗栗縣,泰安鄉,24.397972,120.986022
C2F930,大甲,臺中市,大甲區,24.347667,120.640403
C0F850,東勢,臺中市,東勢區,24.246428,120.833047
C0F0B0,石岡,臺中市,石岡區,24.276061,120.777644
C1F911,新伯公,臺中市,東勢區,24.221361,120.841069
C1F891,稍來,臺中市,和平區,24.265689,121.001142
C1F871,上谷關,臺中市,和平區,24.203483,121.018644
C0H9C0,合歡山頂,南投縣,仁愛鄉,24.143442,121.272547
C1O850,環湖,臺南市,大內區,23.148617,120.418633
C1M400,菜瓜坪,嘉義縣,大埔鄉,23.25163,120.57636
C1O880,關山,臺南市,南化區,23.173397,120.594092
C1O921,楠西,臺南市,楠西區,23.183511,120.484083
C1M390,龍美,嘉義縣,番路鄉,23.406728,120.654417
C2M410,馬頭山,嘉義縣,大埔鄉,23.324361,120.582017
C0M850,表湖,嘉義縣,大埔鄉,23.241856,120.641658
C0O900,善化,臺南市,善化區,23.112883,120.297219
C2O810,曾文,臺南市,楠西區,23.219681,120.497328
C2O930,玉井,臺南市,玉井區,23.126042,120.46055
C1R120,上德文,屏東縣,三地門鄉,22.763272,120.704442
C1V390,尖山,高雄市,燕巢區,22.813153,120.367789
C0R590,里港,屏東縣,里港鄉,22.779194,120.494589
C1V340,大津,高雄市,六龜區,22.888322,120.645986
C1R110,口社,屏東縣,三地門鄉,22.770111,120.645222
C1N001,沙崙,臺南市,歸仁區,22.935472,120.309406
C1V231,高中,高雄市,桃源區,23.134911,120.716711
C1V220,小關山,高雄市,桃源區,23.154217,120.813603
C1V200,梅山,高雄市,桃源區,23.268447,120.823556
C1V190,南天池,高雄市,桃源區,23.274033,120.911764
C1V170,排雲,高雄市,桃源區,23.463619,120.954147
C1I440,新高口,南投縣,信義鄉,23.478744,120.878939
C1V160,達卡努瓦,高雄市,那瑪夏區,23.279811,120.705319
C0V370,古亭坑,高雄市,田寮區,22.893178,120.401947
C2V250,甲仙,高雄市,甲仙區,23.080106,120.591758
C0R220,潮州,屏東縣,潮州鎮,22.534361,120.54
C1H900,清流,南投縣,仁愛鄉,24.080775,120.962997
C1H920,長豐,南投縣,國姓鄉,24.102039,120.879897
C1H941,雙冬,南投縣,草屯鎮,23.967378,120.802189
C2H950,中寮,南投縣,中寮鄉,23.884447,120.766406
C0F970,大坑,臺中市,北屯區,24.173142,120.722289
C0G620,芬園,彰化縣,芬園鄉,24.015678,120.6213
C1H971,六分寮,南投縣,南投市,23.925069,120.637797
C0H960,草屯,南投縣,草屯鎮,23.973672,120.68085
C0H9A0,神木村,南投縣,信義鄉,23.532742,120.843667
C1I101,溪頭,南投縣,鹿谷鄉,23.661789,120.807647
C1G691,下水埔,彰化縣,溪州鄉,23.816114,120.5676
C0F9X0,大雅,臺中市,大雅區,24.215281,120.62445
C0G660,溪湖,彰化縣,溪湖鎮,23.94835,120.479122
C0I110,竹山,南投縣,竹山鎮,23.761225,120.688156
C2K240,草嶺,雲林縣,古坑鄉,23.59555,120.693461
C2I090,鳳凰,南投縣,鹿谷鄉,23.728081,120.787347
C2G640,鹿港,彰化縣,鹿港鎮,24.0753,120.430481
C1I030,武界,南投縣,仁愛鄉,23.913225,121.052483
C1H000,翠峰,南投縣,仁愛鄉,24.109397,121.205211
C1I020,萬大,南投縣,仁愛鄉,23.979817,121.132261
C1I070,和社,南投縣,信義鄉,23.591131,120.888861
C0I010,廬山,南投縣,仁愛鄉,24.033311,121.181808
C1X040,東原,臺南市,東山區,23.291597,120.463822
C0X290,北門,臺南市,北門區,23.267772,120.125481
C0M520,東後寮,嘉義縣,義竹鄉,23.369892,120.248047
C0X050,東河,臺南市,東山區,23.296581,120.385592
C1M480,獨立山,嘉義縣,竹崎鄉,23.537022,120.607797
C1I150,青雲,南投縣,信義鄉,23.793361,120.949378
C0K330,虎尾,雲林縣,虎尾鎮,23.719183,120.442036
C0K291,宜梧,雲林縣,口湖鄉,23.536267,120.169311
C0X080,佳里,臺南市,佳里區,23.173039,120.145086
C0A950,鼻頭角,新北市,瑞芳區,25.129036,121.923372
C0A860,大坪,新北市,萬里區,25.165914,121.632969
C0A870,五指山,新北市,汐止區,25.132153,121.608692
C0A890,雙溪,新北市,雙溪區,25.036003,121.864242
C0A931,三和,新北市,金山區,25.233153,121.595236
C0A940,金山,新北市,金山區,25.223628,121.643967
C1U670,寒溪,宜蘭縣,冬山鄉,24.634003,121.716908
C0U520,雙連埤,宜蘭縣,員山鄉,24.753033,121.641303
C0A970,三貂角,新北市,貢寮區,25.007606,122.002058
C0U600,礁溪,宜蘭縣,礁溪鄉,24.817539,121.765608
C0U650,玉蘭,宜蘭縣,大同鄉,24.675286,121.587061
C0U710,太平山,宜蘭縣,大同鄉,24.505486,121.525656
C1T810,慈恩,花蓮縣,秀林鄉,24.192044,121.388386
C1T800,洛韶,花蓮縣,秀林鄉,24.204558,121.453956
C1T980,龍澗,花蓮縣,秀林鄉,24.023289,121.411328
C1T920,中興,花蓮縣,壽豐鄉,23.769503,121.498653
