station_id,obsTime,ELEV,RAIN,MIN_10,HOUR_3,HOUR_6,HOUR_12,HOUR_24,NOW,station_name,county,town,lat,lon
C0AJ30,2022-09-12 01:20:00,22.0,-998.0,-998.0,-998.0,-998.0,3.5,5.5,0.0,淡水觀海,新北市,淡水區,25.184592,121.408617
01E390,2022-09-12 01:20:00,30.0,3.0,0.0,3.0,4.0,9.0,9.0,3.0,大潭,苗栗縣,造橋鄉,24.635269,120.820796
CAE010,2022-09-12 01:20:00,266.0,0.0,0.0,0.0,4.5,32.0,32.0,0.0,,,,,
C0C680,2022-09-12 01:20:00,228.0,0.0,0.0,1.0,2.5,33.5,35.0,0.0,龜山,桃園市,龜山區,25.028458,121.386561
C0V710,2022-09-12 01:20:00,34.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,苓雅,高雄市,苓雅區,22.622742,120.330669
82H320,2022-09-12 01:20:00,850.0,0.0,0.0,0.0,1.0,1.5,1.5,0.0,茶改中部分場,南投縣,魚池鄉,23.875611,120.913583
466920,2022-09-12 01:20:00,6.3,0.0,0.0,2.0,2.5,17.5,33.5,0.5,臺北,臺北市,中正區,25.037658,121.514853
C1I211,2022-09-12 01:20:00,529.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,蘆竹湳,南投縣,中寮鄉,23.934019,120.811994
C0F9I0,2022-09-12 01:20:00,194.0,0.0,0.0,0.0,0.5,9.5,9.5,0.0,神岡,臺中市,神岡區,24.272481,120.658314
C1M610,2022-09-12 01:20:00,1083.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,石磐龍,嘉義縣,竹崎鄉,23.496606,120.663506
C1S880,2022-09-12 01:20:00,474.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,壽卡,臺東縣,達仁鄉,22.238911,120.858903
CAA070,2022-09-12 01:20:00,54.0,0.0,0.0,1.0,2.0,15.5,43.0,0.5,國三N046K,新北市,樹林區,24.95083,121.3958
C0R600,2022-09-12 01:20:00,766.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,舊泰武,屏東縣,泰武鄉,22.588194,120.664944
C0V210,2022-09-12 01:20:00,734.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,復興,高雄市,桃源區,23.222403,120.806089
C0Z320,2022-09-12 01:20:00,646.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,清水林道,花蓮縣,卓溪鄉,23.27125,121.188272
CAW010,2022-09-12 01:20:00,42.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,東引,連江縣,東引鄉,26.358836,120.483631
C0C740,2022-09-12 01:20:00,5.3,-998.0,-998.0,-998.0,-998.0,1.0,1.0,0.0,觀音工業區,桃園市,觀音區,25.064767,121.114858
C1D420,2022-09-12 01:20:00,1279.0,0.0,0.0,0.0,2.0,37.0,57.0,0.0,太閣南,新竹縣,五峰鄉,24.632808,121.160575
C0K240,2022-09-12 01:20:00,1132.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,,,,,
C1M870,2022-09-12 01:20:00,121.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,國三N285K,嘉義縣,民雄鄉,23.550319,120.505833
01T720,2022-09-12 01:20:00,210.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,明里,花蓮縣,富里鄉,23.202324,121.25167
C1M390,2022-09-12 01:20:00,1090.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,龍美,嘉義縣,番路鄉,23.406728,120.654417
01J970,2022-09-12 01:20:00,724.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,草嶺(2),雲林縣,古坑鄉,23.584167,120.695634
CAE030,2022-09-12 01:20:00,76.0,0.0,0.0,0.0,2.0,63.5,64.0,0.0,國一S123K,苗栗縣,頭屋鄉,24.59594,120.86071
C0E820,2022-09-12 01:20:00,220.0,0.0,0.0,0.0,8.0,62.5,63.5,0.0,獅潭,苗栗縣,獅潭鄉,24.539133,120.920042
C0K450,2022-09-12 01:20:00,35.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,大埤,雲林縣,大埤鄉,23.646064,120.431525
C1R110,2022-09-12 01:20:00,110.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,口社,屏東縣,三地門鄉,22.770111,120.645222
C1I070,2022-09-12 01:20:00,825.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,和社,南投縣,信義鄉,23.591131,120.888861
C1V570,2022-09-12 01:20:00,82.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,吉東,高雄市,美濃區,22.854222,120.5454
C1V160,2022-09-12 01:20:00,1040.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,達卡努瓦,高雄市,那瑪夏區,23.279811,120.705319
A1AG20,2022-09-12 01:20:00,181.0,0.0,0.0,2.0,3.5,15.0,29.0,0.5,大湖里,臺北市,內湖區,25.096391,121.604109
O1S650,2022-09-12 01:20:00,130.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,利吉國小,臺東縣,卑南鄉,22.838676,121.139022
CAH020,2022-09-12 01:20:00,93.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,國三S217K,南投縣,草屯鎮,24.00683,120.653214
A0Z080,2022-09-12 01:20:00,3171.0,0.5,0.0,1.5,3.0,20.5,31.5,1.0,合歡山,花蓮縣,秀林鄉,24.143186,121.284231
12J990,2022-09-12 01:20:00,10.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,口湖工作站,雲林縣,口湖鄉,23.589978,120.180394
01G240,2022-09-12 01:20:00,11.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,萬興(2),彰化縣,二林鎮,23.955381,120.416991
C1E900,2022-09-12 01:20:00,80.0,0.0,0.0,0.0,3.0,59.0,59.0,0.0,國一N128K,苗栗縣,頭屋鄉,24.560997,120.836
C1R290,2022-09-12 01:20:00,260.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,石門山,屏東縣,牡丹鄉,22.112611,120.756597
O1T820,2022-09-12 01:20:00,150.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,太平國小,花蓮縣,卓溪鄉,23.405748,121.320127
C0V530,2022-09-12 01:20:00,34.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,阿蓮,高雄市,阿蓮區,22.883208,120.327508
C0AI10,2022-09-12 01:20:00,76.0,3.0,2.5,8.5,11.5,45.5,90.0,4.0,屈尺,新北市,新店區,24.921836,121.544725
C0R550,2022-09-12 01:20:00,38.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,新埤,屏東縣,新埤鄉,22.467947,120.582894
C0R790,2022-09-12 01:20:00,111.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,九棚,屏東縣,滿州鄉,22.142069,120.894356
21D150,2022-09-12 01:20:00,780.0,0.0,0.0,4.5,13.5,89.5,129.5,0.5,玉峰,新竹縣,尖石鄉,24.664908,121.308185
C0F9L0,2022-09-12 01:20:00,253.0,0.0,0.0,0.0,5.5,10.0,10.0,0.0,后里,臺中市,后里區,24.310436,120.729725
O1F390,2022-09-12 01:20:00,543.0,0.0,0.0,0.0,2.0,8.0,8.0,0.0,雙崎(2),臺中市,和平區,24.292326,120.910107
01H400,2022-09-12 01:20:00,1135.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,東埔,南投縣,信義鄉,23.561831,120.928349
C0F9S0,2022-09-12 01:20:00,43.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,烏日,臺中市,烏日區,24.107058,120.624103
01H390,2022-09-12 01:20:00,2200.0,-998.0,-998.0,-998.0,-998.0,1.0,1.0,0.0,望鄉,南投縣,信義鄉,23.619266,120.927817
C0M820,2022-09-12 01:20:00,980.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,達邦,嘉義縣,阿里山鄉,23.453994,120.749517
C0AG80,2022-09-12 01:20:00,48.0,0.0,0.0,3.0,3.5,29.5,43.0,0.0,中和,新北市,中和區,24.991622,121.491792
C0AJ40,2022-09-12 01:20:00,154.0,-998.0,-998.0,-998.0,-998.0,1.5,6.5,0.0,石門,新北市,石門區,25.273672,121.6012
C1X040,2022-09-12 01:20:00,232.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,東原,臺南市,東山區,23.291597,120.463822
C0G870,2022-09-12 01:20:00,12.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,,,,,
C0O840,2022-09-12 01:20:00,134.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,王爺宮,臺南市,六甲區,23.222064,120.40085
C0A890,2022-09-12 01:20:00,40.0,0.5,0.0,0.5,19.5,33.0,54.0,0.5,雙溪,新北市,雙溪區,25.036003,121.864242
C0F0D0,2022-09-12 01:20:00,3171.0,1.0,0.0,21.5,49.0,104.5,141.0,1.5,審馬陣,臺中市,和平區,24.381675,121.4203
A1AA70,2022-09-12 01:20:00,38.0,1.5,0.0,4.0,5.0,15.0,25.0,1.5,舊莊國小,臺北市,南港區,25.039991,121.619405
C1U850,2022-09-12 01:20:00,665.0,0.0,0.0,1.0,7.0,7.0,25.5,0.0,觀音海岸,宜蘭縣,南澳鄉,24.383194,121.778556
C0R270,2022-09-12 01:20:00,51.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,琉球嶼,屏東縣,琉球鄉,22.332244,120.362236
21C090,2022-09-12 01:20:00,1260.0,3.5,0.0,15.5,36.0,100.5,119.5,5.0,嘎拉賀,桃園市,復興區,24.631502,121.408182
C0O980,2022-09-12 01:20:00,18.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,新市,臺南市,新市區,23.061614,120.298197
C1I121,2022-09-12 01:20:00,1515.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,,,,,
CAN020,2022-09-12 01:20:00,27.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,國一S306K,臺南市,麻豆區,23.152831,120.230558
CAL110,2022-09-12 01:20:00,1.1,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,布袋國中,嘉義縣,布袋鎮,23.35893,120.18026
01U780,2022-09-12 01:20:00,804.0,1.0,0.0,15.0,36.0,70.0,102.0,3.0,四季,宜蘭縣,大同鄉,24.488418,121.426136
A1AB10,2022-09-12 01:20:00,42.0,0.5,0.0,2.0,3.5,23.5,37.0,0.5,埤腹,臺北市,文山區,24.986395,121.545303
88S950,2022-09-12 01:20:00,25.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,大鳥,臺東縣,大武鄉,22.383056,120.910278
467270,2022-09-12 01:20:00,42.2,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,田中,彰化縣,田中鎮,23.873803,120.581286
01O200,2022-09-12 01:20:00,360.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,北寮,臺南市,東山區,23.290374,120.496384
C0O900,2022-09-12 01:20:00,9.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,善化,臺南市,善化區,23.112883,120.297219
C0AD00,2022-09-12 01:20:00,86.0,-998.0,-998.0,-998.0,-998.0,1.0,3.5,0.0,,,,,
C0V700,2022-09-12 01:20:00,24.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,三民,高雄市,三民區,22.645017,120.311233
E2K600,2022-09-12 01:20:00,11.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,四湖植物園,雲林縣,四湖鄉,23.676986,120.163433
CAQ010,2022-09-12 01:20:00,33.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,國三N425K,屏東縣,南州鄉,22.480277,120.531666
C0X080,2022-09-12 01:20:00,2.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,佳里,臺南市,佳里區,23.173039,120.145086
C0AH00,2022-09-12 01:20:00,38.0,1.5,0.0,5.5,7.0,19.0,29.5,1.5,汐止,新北市,汐止區,25.066881,121.658778
CAE040,2022-09-12 01:20:00,97.0,0.0,0.0,0.0,2.5,47.0,47.0,0.0,國一S132K,苗栗縣,公館鄉,24.524506,120.820831
01P280,2022-09-12 01:20:00,80.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,古亭坑,高雄市,田寮區,22.892785,120.404543
C1V600,2022-09-12 01:20:00,1561.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,,,,,
01J960,2022-09-12 01:20:00,205.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,大埔,雲林縣,古坑鄉,23.630394,120.615417
G2F820,2022-09-12 01:20:00,90.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,農業試驗所,臺中市,霧峰區,24.031261,120.688133
81C730,2022-09-12 01:20:00,1072.0,3.0,0.5,10.5,23.5,66.0,100.5,5.0,,,,,
CAA030,2022-09-12 01:20:00,50.0,1.0,0.0,3.0,3.5,13.0,18.5,1.0,國三S010K,新北市,汐止區,25.08,121.6475
C0U940,2022-09-12 01:20:00,25.0,0.0,0.0,4.5,28.0,35.0,60.0,0.0,羅東,宜蘭縣,羅東鎮,24.681836,121.749344
B2E890,2022-09-12 01:20:00,90.0,0.0,0.0,0.0,0.5,5.5,5.5,0.0,畜試北區分所,苗栗縣,西湖鄉,24.527806,120.770972
O1D580,2022-09-12 01:20:00,58.0,5.0,0.0,5.0,8.0,14.0,15.0,5.0,內湖國小,新竹市,香山區,24.742156,120.906944
A1AG50,2022-09-12 01:20:00,143.0,1.5,0.0,2.0,4.0,11.0,19.0,1.5,劍潭山,臺北市,中山區,25.083096,121.52841
C0V260,2022-09-12 01:20:00,126.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,,,,,
C1I140,2022-09-12 01:20:00,1700.0,-998.0,-998.0,-998.0,-998.0,3.5,4.0,0.0,,,,,
C1H900,2022-09-12 01:20:00,934.0,0.0,0.0,0.0,2.5,5.5,5.5,0.0,清流,南投縣,仁愛鄉,24.080775,120.962997
C0F9K0,2022-09-12 01:20:00,30.0,0.0,0.0,0.0,3.0,7.0,7.0,0.0,大安,臺中市,大安區,24.345061,120.588025
467300,2022-09-12 01:20:00,44.5,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,東吉島,澎湖縣,望安鄉,23.25727,119.66762
C0AH90,2022-09-12 01:20:00,660.0,0.5,0.5,11.5,30.5,127.5,161.0,1.0,福山植物園,新北市,烏來區,24.760717,121.58135
C0F000,2022-09-12 01:20:00,273.0,0.0,0.0,0.0,1.0,2.5,2.5,0.0,,,,,
C1F9D1,2022-09-12 01:20:00,639.0,0.0,0.0,0.0,1.0,6.5,6.5,0.0,白毛台,臺中市,新社區,24.158325,120.886933
01H630,2022-09-12 01:20:00,99.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,草屯(4),南投縣,草屯鎮,23.972525,120.678996
C0K410,2022-09-12 01:20:00,20.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,北港,雲林縣,北港鎮,23.574056,120.291786
CAN100,2022-09-12 01:20:00,64.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,國三S366K,臺南市,關廟區,22.9077,120.3513
C1I330,2022-09-12 01:20:00,1266.0,0.0,0.0,0.0,1.0,11.0,14.5,0.0,楓樹林,南投縣,仁愛鄉,23.986803,121.076117
C0D680,2022-09-12 01:20:00,24.0,11.5,2.0,11.5,12.5,15.5,17.5,11.5,香山濕地,新竹市,香山區,24.783583,120.914989
C1S860,2022-09-12 01:20:00,516.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,利嘉,臺東縣,卑南鄉,22.809417,121.050528
C0R140,2022-09-12 01:20:00,740.0,-998.0,-998.0,-998.0,-998.0,0.5,0.5,0.0,瑪家,屏東縣,瑪家鄉,22.682903,120.686639
01R440,2022-09-12 01:20:00,28.7,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,泗林,屏東縣,潮州鎮,22.545635,120.569592
01B030,2022-09-12 01:20:00,16.0,6.0,0.0,13.0,15.0,23.0,32.0,6.0,五堵,基隆市,七堵區,25.079005,121.696626
01F350,2022-09-12 01:20:00,2575.0,0.0,0.0,0.0,3.0,10.0,14.0,0.0,雪嶺,臺中市,和平區,24.279567,121.02549
C0AH80,2022-09-12 01:20:00,68.0,7.0,1.0,13.0,17.5,35.0,52.5,7.5,深坑,新北市,深坑區,25.002703,121.628328
CAL040,2022-09-12 01:20:00,39.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,國一N273K,嘉義縣,水上鄉,23.416666,120.355
C0R840,2022-09-12 01:20:00,536.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,牡丹池山,屏東縣,牡丹鄉,22.168389,120.841225
C1I240,2022-09-12 01:20:00,725.0,0.0,0.0,0.0,1.5,3.0,3.0,0.0,外大坪,南投縣,埔里鎮,23.958697,120.917931
C0I410,2022-09-12 01:20:00,180.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,名間,南投縣,名間鄉,23.837053,120.701447
81AI10,2022-09-12 01:20:00,91.0,0.0,0.0,1.0,2.5,27.5,42.5,0.0,建安國小,新北市,三峽區,24.925692,121.446624
C0G810,2022-09-12 01:20:00,26.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,埔心,彰化縣,埔心鄉,23.947633,120.525456
C0U650,2022-09-12 01:20:00,442.0,0.0,0.0,16.5,30.0,59.5,81.5,0.5,玉蘭,宜蘭縣,大同鄉,24.675286,121.587061
C1E711,2022-09-12 01:20:00,990.0,0.0,0.0,0.0,3.0,10.0,10.5,0.0,馬拉邦山,苗栗縣,大湖鄉,24.367306,120.901656
C0D660,2022-09-12 01:20:00,65.0,2.5,0.5,2.5,5.0,14.0,16.0,2.5,新竹市東區,新竹市,東區,24.798681,120.986942
81T870,2022-09-12 01:20:00,26.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,東興部落,花蓮縣,豐濱鄉,23.635204,121.530893
C0E540,2022-09-12 01:20:00,32.0,2.5,0.5,2.5,3.0,12.0,12.5,2.5,,,,,
01E080,2022-09-12 01:20:00,1308.0,0.0,0.0,0.0,2.0,8.0,10.0,0.0,松安,苗栗縣,泰安鄉,24.397796,120.986018
C1Z040,2022-09-12 01:20:00,434.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,立山,花蓮縣,卓溪鄉,23.443356,121.327375
01T560,2022-09-12 01:20:00,200.0,-998.0,-998.0,-998.0,-998.0,0.0,2.0,0.0,西林,花蓮縣,萬榮鄉,23.819214,121.432069
01R040,2022-09-12 01:20:00,410.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,士文,屏東縣,春日鄉,22.368323,120.663618
01Q610,2022-09-12 01:20:00,144.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,古夏,屏東縣,三地門鄉,22.76625,120.64444
C0G730,2022-09-12 01:20:00,27.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,二林,彰化縣,二林鎮,23.903319,120.376069
C0V730,2022-09-12 01:20:00,33.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,大寮,高雄市,大寮區,22.605614,120.395717
E2H360,2022-09-12 01:20:00,681.0,0.0,0.0,0.0,1.5,2.0,2.0,0.0,蓮華池,南投縣,魚池鄉,23.918333,120.885278
467650,2022-09-12 01:20:00,1014.8,0.0,0.0,0.0,1.0,1.5,1.5,0.0,日月潭,南投縣,魚池鄉,23.881325,120.90805
C0A980,2022-09-12 01:20:00,11.0,0.0,0.0,0.5,0.5,19.0,22.0,0.0,社子,臺北市,士林區,25.109508,121.469681
C0K550,2022-09-12 01:20:00,15.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,蔦松,雲林縣,水林鄉,23.514319,120.229736
NUP460,2022-09-12 01:20:00,101.0,1.0,0.0,4.0,12.0,28.0,67.0,2.0,平溪旅遊,新北市,平溪區,25.048418,121.773797
C0T9F0,2022-09-12 01:20:00,251.0,0.0,0.0,0.5,0.5,0.5,2.5,0.0,水璉,花蓮縣,壽豐鄉,23.797131,121.542514
A2K360,2022-09-12 01:20:00,1.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,水試臺西試驗,雲林縣,臺西鄉,23.717231,120.190522
C1A760,2022-09-12 01:20:00,217.0,2.5,0.0,14.0,29.0,60.0,149.5,4.5,坪林交控,新北市,坪林區,24.942842,121.638556
21C070,2022-09-12 01:20:00,1220.0,2.0,0.0,13.5,27.5,110.0,151.5,6.5,巴陵,桃園市,復興區,24.681503,121.391485
01S270,2022-09-12 01:20:00,115.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,樟原(1),臺東縣,長濱鄉,23.403797,121.459474
A1AB50,2022-09-12 01:20:00,25.0,1.5,0.0,2.0,3.0,11.5,18.0,1.5,建國,臺北市,中山區,25.072195,121.528909
81S890,2022-09-12 01:20:00,201.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,初鹿國中,臺東縣,卑南鄉,22.849954,121.092326
01H110,2022-09-12 01:20:00,231.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,桶頭(2),南投縣,竹山鎮,23.644646,120.657625
CAF010,2022-09-12 01:20:00,150.0,0.5,0.0,0.5,0.5,3.5,3.5,0.5,國一N174K,臺中市,西屯區,24.2049,120.6552
CAD110,2022-09-12 01:20:00,17.0,5.0,0.0,5.0,6.5,12.0,14.0,5.0,西濱S082K,新竹市,香山區,24.751724,120.905028
CAL070,2022-09-12 01:20:00,99.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,國三N295K,嘉義市,東區,23.468598,120.499369
C0X260,2022-09-12 01:20:00,39.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,後壁,臺南市,後壁區,23.366342,120.362306
88H890,2022-09-12 01:20:00,791.0,0.0,0.0,0.0,0.5,11.5,15.0,0.0,南豐,南投縣,仁愛鄉,24.017338,121.088627
C0ACA0,2022-09-12 01:20:00,25.0,0.0,0.0,1.5,2.5,18.0,22.0,0.0,新莊,新北市,新莊區,25.051478,121.446756
C0X180,2022-09-12 01:20:00,62.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,山上,臺南市,山上區,23.0757,120.363253
21C050,2022-09-12 01:20:00,255.0,0.0,0.0,0.0,3.5,59.0,87.5,0.0,石門,桃園市,龍潭區,24.809322,121.248473
81U910,2022-09-12 01:20:00,45.0,0.0,0.0,1.0,7.5,9.0,30.0,0.0,永樂國小,宜蘭縣,蘇澳鎮,24.575833,121.844167
C0I010,2022-09-12 01:20:00,1562.0,0.0,0.0,0.0,0.5,14.0,18.5,0.0,廬山,南投縣,仁愛鄉,24.033311,121.181808
A1AB80,2022-09-12 01:20:00,127.0,3.5,0.0,7.0,8.5,17.0,32.0,4.0,雙溪,臺北市,士林區,25.113593,121.569411
C1I030,2022-09-12 01:20:00,948.0,0.0,0.0,0.0,0.5,6.0,8.0,0.0,武界,南投縣,仁愛鄉,23.913225,121.052483
01S130,2022-09-12 01:20:00,288.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,武陵,臺東縣,延平鄉,22.969742,121.11534
C0E420,2022-09-12 01:20:00,19.0,5.0,0.0,5.0,7.5,15.5,17.0,5.0,,,,,
C1H920,2022-09-12 01:20:00,736.0,0.0,0.0,0.0,1.5,6.0,6.0,0.0,長豐,南投縣,國姓鄉,24.102039,120.879897
81T850,2022-09-12 01:20:00,116.0,0.0,0.0,0.5,0.5,0.5,2.5,0.0,溪口國小,花蓮縣,壽豐鄉,23.819722,121.473333
C1A9N0,2022-09-12 01:20:00,435.0,6.5,4.0,14.5,26.0,50.0,114.0,8.5,四十份,新北市,新店區,24.934158,121.593283
CAB040,2022-09-12 01:20:00,76.0,2.0,0.5,4.5,5.0,16.0,23.0,2.0,國三S007K,基隆市,七堵區,25.09694,121.6678
C0M780,2022-09-12 01:30:00,30.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,鹿草,嘉義縣,鹿草鄉,23.411322,120.308333
C0A560,2022-09-12 01:30:00,405.0,1.0,0.0,16.5,35.0,131.0,299.5,1.5,,,,,
C0X190,2022-09-12 01:30:00,10.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,安平,臺南市,安平區,22.993161,120.152181
C1F9E1,2022-09-12 01:30:00,563.0,0.0,0.0,0.0,0.5,5.0,5.0,0.0,龍安,臺中市,新社區,24.1605,120.831961
467480,2022-09-12 01:30:00,26.9,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,嘉義,嘉義市,西區,23.495925,120.432906
C0M730,2022-09-12 01:30:00,40.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,嘉義市東區,嘉義市,東區,23.457656,120.460517
C0A650,2022-09-12 01:30:00,287.0,1.0,0.0,9.0,19.5,37.0,90.5,2.0,,,,,
C0E860,2022-09-12 01:30:00,2616.0,0.0,0.0,0.5,5.5,24.0,30.5,0.0,,,,,
O1T840,2022-09-12 01:30:00,18.0,0.0,0.0,1.0,2.0,2.0,4.0,0.0,花蓮,花蓮縣,花蓮市,23.972934,121.605986
CAD080,2022-09-12 01:30:00,182.0,0.0,0.0,0.0,5.5,118.0,134.5,0.0,國三N085K,新竹縣,關西鎮,24.78333,121.1211
01U070,2022-09-12 01:30:00,585.0,2.0,0.0,17.0,35.0,82.0,106.0,5.0,留茂安,宜蘭縣,大同鄉,24.531772,121.451236
O1V550,2022-09-12 01:30:00,454.3,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,多納(1),高雄市,茂林區,22.910218,120.716048
01P660,2022-09-12 01:30:00,355.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,甲仙(2),高雄市,甲仙區,23.083884,120.58767
C0S750,2022-09-12 01:30:00,2280.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,向陽,臺東縣,海端鄉,23.248397,120.986133
C1V230,2022-09-12 01:30:00,731.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,,,,,
CAL010,2022-09-12 01:30:00,46.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,國一N250K,嘉義縣,大林鎮,23.610292,120.436867
C0E550,2022-09-12 01:30:00,84.0,0.0,0.0,0.0,8.0,70.5,70.5,0.0,明德,苗栗縣,頭屋鄉,24.583486,120.885411
01A220,2022-09-12 01:30:00,33.0,0.0,0.0,1.0,3.0,38.0,63.0,0.0,三峽,新北市,三峽區,24.938878,121.355555
01H310,2022-09-12 01:30:00,2303.0,0.0,0.0,0.0,1.0,20.0,28.0,0.0,翠峰,南投縣,仁愛鄉,24.106999,121.199288
CAN080,2022-09-12 01:30:00,49.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,國三N336K,臺南市,官田區,23.154722,120.345
C1E770,2022-09-12 01:30:00,83.0,0.0,0.0,0.0,2.5,50.0,50.0,0.0,公館,苗栗縣,公館鄉,24.526914,120.830806
467440,2022-09-12 01:30:00,15.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,,,,,
C0X060,2022-09-12 01:30:00,19.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,,,,,
C0R510,2022-09-12 01:30:00,31.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,,,,,
81C740,2022-09-12 01:30:00,379.0,0.0,0.0,0.0,11.0,63.5,182.0,0.0,,,,,
81M750,2022-09-12 01:30:00,1277.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,,,,,
C1I131,2022-09-12 01:30:00,311.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,,,,,
