facility_id,centrality,pre_short_area_km2,pre_long_area_km2,post_short_area_km2,post_long_area_km2,same_threshold_short_shrink_%,same_threshold_long_shrink_%,pre_threshold_short_min,pre_threshold_long_min,post_threshold_short_min,post_threshold_long_min,priority_score,priority_rank
649286213,0.1402465410870454,20.82595666861955,52.99665931851512,45.50260805482967,64.41559891546166,77.23716601276335,63.31400373647907,3.391972686277,6.299377845943001,9.988107673775287,18.549342822725535,42.22144954120755,1
1061487893,0.12530706458062874,22.05972330808391,52.09760069281549,44.6337967628861,64.41559891546166,76.19911629735286,59.43637276597483,3.4517327194167375,6.4103607646310845,9.739440743237164,18.08753280886902,40.740769544830556,2
649286214,0.13944443589230462,21.580112911485422,54.15453558856489,47.2355386473436,64.41559891546166,63.494037493831556,52.76204671895764,3.4441743476967077,6.396323788579601,9.805253684864834,18.20975684332041,34.93260303819368,3
