"station_id","obsTime","ELEV","RAIN","MIN_10","HOUR_3","HOUR_6","HOUR_12","HOUR_24","NOW"
"C1M640","2022-10-28 00:00:00","1567.000","-998.000","-998.000","-998.000","-998.000","0.500","0.500","0.500"
"01P500","2022-10-28 00:00:00","21.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"CAL080","2022-10-28 00:00:00","72.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"O1I360","2022-10-28 00:00:00","2600.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"81H920","2022-10-28 00:00:00","804.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"01G090","2022-10-28 00:00:00","7.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0G860","2022-10-28 00:00:00","45.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0V790","2022-10-28 00:00:00","410.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0Z200","2022-10-28 00:00:00","153.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0X250","2022-10-28 00:00:00","33.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"01R030","2022-10-28 00:00:00","1080.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"A1AC90","2022-10-28 00:00:00","453.000","0.000","0.000","3.000","3.000","3.000","3.000","3.000"
"C1U930","2022-10-28 00:00:00","5.000","0.000","0.000","5.500","6.500","6.500","6.500","6.500"
"C0D590","2022-10-28 00:00:00","143.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0S790","2022-10-28 00:00:00","236.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0A570","2022-10-28 00:00:00","360.000","2.000","0.000","3.000","3.500","3.500","3.500","3.500"
"C1O940","2022-10-28 00:00:00","55.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0E870","2022-10-28 00:00:00","34.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0M800","2022-10-28 00:00:00","440.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"CAJ030","2022-10-28 00:00:00","31.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C1R120","2022-10-28 00:00:00","820.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0S910","2022-10-28 00:00:00","212.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"72D680","2022-10-28 00:00:00","101.900","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"A0A010","2022-10-28 00:00:00","17.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"01A410","2022-10-28 00:00:00","15.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"81H940","2022-10-28 00:00:00","460.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"81AH50","2022-10-28 00:00:00","10.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0V810","2022-10-28 00:00:00","32.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0F0E0","2022-10-28 00:00:00","3557.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C1SA50","2022-10-28 00:00:00","1235.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C1AI60","2022-10-28 00:00:00","181.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"81AI00","2022-10-28 00:00:00","172.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0V770","2022-10-28 00:00:00","26.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"O1V510","2022-10-28 00:00:00","1067.000","-998.000","-998.000","-998.000","-998.000","0.000","1.000","1.000"
"C0UA10","2022-10-28 00:00:00","1711.000","0.000","0.000","0.000","1.500","2.500","3.000","3.000"
"C1Z030","2022-10-28 00:00:00","218.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"01S260","2022-10-28 00:00:00","153.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C1O850","2022-10-28 00:00:00","44.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"88R460","2022-10-28 00:00:00","189.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"21U110","2022-10-28 00:00:00","1150.000","0.500","0.000","1.000","13.000","13.500","13.500","13.500"
"C0S660","2022-10-28 00:00:00","794.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"E2S960","2022-10-28 00:00:00","26.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C1D400","2022-10-28 00:00:00","839.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"CAP020","2022-10-28 00:00:00","24.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0G900","2022-10-28 00:00:00","20.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"81F900","2022-10-28 00:00:00","143.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0UA00","2022-10-28 00:00:00","392.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0AD40","2022-10-28 00:00:00","32.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"81T860","2022-10-28 00:00:00","98.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0D670","2022-10-28 00:00:00","23.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"81T890","2022-10-28 00:00:00","103.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"CAG090","2022-10-28 00:00:00","48.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"CAN040","2022-10-28 00:00:00","33.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0Z270","2022-10-28 00:00:00","343.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0E810","2022-10-28 00:00:00","53.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0R640","2022-10-28 00:00:00","21.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"01T9L0","2022-10-28 00:00:00","110.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0D580","2022-10-28 00:00:00","120.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0M660","2022-10-28 00:00:00","40.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"81K580","2022-10-28 00:00:00","305.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C1F891","2022-10-28 00:00:00","2205.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"E2S980","2022-10-28 00:00:00","100.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0U780","2022-10-28 00:00:00","15.000","12.000","2.500","16.000","16.000","16.000","16.000","16.000"
"C0U760","2022-10-28 00:00:00","22.000","1.500","0.000","11.000","14.500","16.000","16.000","16.000"
"C0X290","2022-10-28 00:00:00","10.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0H9C0","2022-10-28 00:00:00","3402.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"O1T800","2022-10-28 00:00:00","103.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"O1N1A0","2022-10-28 00:00:00","212.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0R830","2022-10-28 00:00:00","383.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"81D660","2022-10-28 00:00:00","489.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0V650","2022-10-28 00:00:00","28.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"CAB010","2022-10-28 00:00:00","49.000","0.000","0.000","2.500","3.000","3.000","3.000","3.000"
"CAJ020","2022-10-28 00:00:00","50.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"81H960","2022-10-28 00:00:00","363.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"CAL020","2022-10-28 00:00:00","43.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"01S610","2022-10-28 00:00:00","31.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0T9N0","2022-10-28 00:00:00","261.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C1N001","2022-10-28 00:00:00","24.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0Z070","2022-10-28 00:00:00","247.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C1F9B1","2022-10-28 00:00:00","130.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0SA40","2022-10-28 00:00:00","200.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0V440","2022-10-28 00:00:00","27.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"81F890","2022-10-28 00:00:00","226.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0X230","2022-10-28 00:00:00","29.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0S770","2022-10-28 00:00:00","375.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0H890","2022-10-28 00:00:00","440.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0Z160","2022-10-28 00:00:00","124.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0R540","2022-10-28 00:00:00","17.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"01E030","2022-10-28 00:00:00","550.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"L1A790","2022-10-28 00:00:00","202.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0AH50","2022-10-28 00:00:00","275.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C1AI50","2022-10-28 00:00:00","64.000","0.000","0.000","0.500","1.000","1.000","1.000","1.000"
"88K590","2022-10-28 00:00:00","393.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0B020","2022-10-28 00:00:00","86.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"L1A830","2022-10-28 00:00:00","210.000","0.000","0.000","1.000","1.000","1.000","1.000","1.000"
"A1AC50","2022-10-28 00:00:00","47.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
